08:31:42.803 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.controller.HelloController
08:31:42.804 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:31:42.805 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
08:31:42.805 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
08:31:42.805 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.dao.HelloDao
08:31:42.805 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:31:42.806 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
08:31:42.806 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
08:31:42.806 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.Person
08:31:42.806 [main] INFO  com.ta.bean.config.MyTypeFilter - --------------------------------------------------
08:31:42.808 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
